Minerali,per porzione,% RDA
Calcio,"100,3 mg","10,0 %"
Rame,"< 0,1 mg","6,4 %"
Ferro,"1,1 mg","7,2 %"
Magnesio,"23,0 mg","7,7 %"
Manganese,"0,3 mg","16,2 %"
Fosforo,"69,7 mg","10,0 %"
Potassio,"291,6 mg","14,6 %"
Selenio,"< 0,1 mg","3,7 %"
Zinco,"0,5 mg","6,6 %"
