Minerali,per porzione,% RDA
Calcio,"55,7 mg","5,6 %"
Rame,"0,3 mg","26,5 %"
Ferro,"1,3 mg","8,8 %"
Magnesio,"29,2 mg","9,7 %"
Manganese,"0,5 mg","26,5 %"
Fosforo,"90,1 mg","12,9 %"
Potassio,"326,0 mg","16,3 %"
Selenio,"< 0,1 mg","19,4 %"
Zinco,"0,7 mg","9,8 %"
