Valori nutrizionali,per porzione,% RDA
Valore calorico,224 kcal 936 kJ,"11,2 %"
Grassi,"10,6 g","16,4 %"
Grassi saturi,"6,6 g","29,9 %"
Grassi monoinsaturi,"3,3 g","11,4 %"
Grassi polinsaturi,"0,5 g","3,4 %"
Carboidrati,"20,4 g","7,6 %"
Zuccheri,"20,4 g","40,9 %"
Proteine,"11,6 g","15,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"149,9 mg","499,5 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"209,7 g","10,5 %"
