0,1,2
Calorie,kcal,198.0
Calorie,kj,830.0
Grassi,g,8.21
Carboidrati,g,0.0
Proteine,g,29.13
Fibre,g,0.0
Acqua,g,59.83
Ceneri,g,2.76
Minerali,,
Calcio,mg,13.0
Sodio,mg,50.0
Fosforo,mg,311.0
Potassio,mg,207.0
Ferro,mg,1.39
Magnesio,mg,31.0
Zinco,mg,0.9
Rame,mg,0.071
Fluoro,mcg,31.0
Manganese,mg,0.015
Selenio,mcg,76.0
Vitamine,,
"Vitamina A, IU",IU,78.0
Tiamina (Vit. B1),mg,0.038
Riboflavina (Vit. B2),mg,0.12
Niacina (Vit. B3),mg,12.4
Acido Pantotenico (Vit. B5),mg,0.37
Piridossina (Vit. B6),mg,0.11
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,5.0
"Folato, DFE",mcg_DFE,5.0
"Folati, totali",mcg,5.0
Cobalamina (Vit. B12),mcg,2.2
Acido ascorbico (Vit. C),mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,2.949
"Acidi grassi, polinsaturi",g,2.885
"Acidi grassi, saturi",g,1.534
Colesterolo,mg,18.0
Grassi saturi,,
14:0,g,0.027000000000000003
16:0,g,1.415
18:0,g,0.092
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.083
18:1 indifferenziato,g,2.839
20:1,g,0.027000000000000003
Grassi polinsaturi,,
18:2 indifferenziato,g,2.6830000000000003
18:3 indifferenziato,g,0.07400000000000001
20:5 n-3,g,0.027000000000000003
22:6 n-3,g,0.10099999999999999
Aminoacidi,,
Acido aspartico,g,2.983
Acido glutammico,g,4.349
Alanina,g,1.7619999999999998
Arginina,g,1.743
Cistina,g,0.312
Fenilalanina,g,1.137
Glicina,g,1.3980000000000001
Isoleucina,g,1.3419999999999999
Istidina,g,0.858
Leucina,g,2.3680000000000003
Lisina,g,2.675
Metionina,g,0.862
Prolina,g,1.03
Serina,g,1.189
Tirosina,g,0.983
Treonina,g,1.2770000000000001
Triptofano,g,0.326
Valina,g,1.501
Altro,,
