,0,1,2,3,4,5
1,"Note Alimento: Nome originale: ""Crab, canned in brine, drained"".",,,,,
2,"Categoria merceologica: 11005 - crostacei (freschi, surgelati, cotti o conservati)",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,87,,,in tab la P.E.=44% mentre in Italia e' venduto al netto
7,"Energia, ricalcolata, kJ",326,86,,,
8,"Energia, Ric con fibra, kJ",326,86,,,
9,"Energia, ricalcolata, kcal",77,86,,,
10,"Energia, Ric con fibra, kcal",77,86,,,
11,"Proteine totali, g",18.1,G,234,,
12,"Proteine animali, g",18.1,G,234,,
13,"Proteine vegetali, g",0.0,G,234,,
14,"Lipidi totali, g",0.5,G,234,,
15,"Lipidi animali, g",0.5,G,234,,
16,"Lipidi vegetali, g",0.0,G,234,,
17,"Colesterolo, mg",72,G,234,,
18,"Carboidrati disponibili (MSE), g",tr,G,234,,
19,"Amido (MSE), g",0.0,G,234,,
20,"Carboidrati solubili (MSE), g",tr,G,234,,
21,"Fibra alimentare totale, g",0.0,G,234,,
22,"Alcol, g",0.0,G,234,,
23,"Acqua, g",79.2,G,234,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",2.8,G,234,,
26,"Calcio, mg",120,G,234,,
27,"Sodio, mg",550,G,234,,
28,"Potassio, mg",100,G,234,,
29,"Fosforo, mg",140,G,234,,
30,"Zinco, mg",5.70,G,234,,
31,"Magnesio, mg",32,G,234,,
32,"Rame, mg",0.42,G,234,,
33,"Selenio, µg",17.0,G,232,2,"""Crab, boiled"" acqua 71g, lip 19.5g, prot 19.5g"
34,"Cloro, mg",830,G,234,,
35,"Iodio, µg",81,G,247,2,"""Shrimps, canned in brine"" acqua 74,9g, prot 20,8g, lip 1.2g"
36,"Manganese, mg",0.17,G,232,2,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",tr,G,234,,
39,"Vitamina B2, Riboflavina, mg",0.05,G,234,,
40,"Vitamina C, mg",tr,G,234,,
41,"Niacina, mg",1.10,G,234,,
42,"Vitamina B6, mg",0.15,25,15141,2,"""Crab, blue, canned"" acqua 76.16g, lip 1.23g, prot 20.52g"
43,"Folati totali, µg",43,25,15141,2,
44,"Acido pantotenico, mg",0.95,G,232,2,
45,"Biotina, µg",tr,G,234,,
46,"Vitamina B12, µg",tr,G,234,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",tr,G,234,3B,
50,"Retinolo, µg",tr,G,234,,
51,"ß-carotene eq., µg",tr,G,234,,
52,"Vitamina E (ATE), mg",1.00,25,15141,2,
53,"Vitamina D, µg",tr,G,234,,
54,ACIDI GRASSI,,,,,
