Minerali,per porzione,% RDA
Calcio,"16,2 mg","1,6 %"
Rame,"0,1 mg","12,0 %"
Ferro,"1,2 mg","7,9 %"
Magnesio,"31,1 mg","10,4 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"298,4 mg","42,6 %"
Potassio,"352,4 mg","17,6 %"
Selenio,"< 0,1 mg","181,4 %"
Zinco,"3,1 mg","44,2 %"
