Valori nutrizionali,per porzione,% RDA
Valore calorico,270 kcal 1.130 kJ,"13,5 %"
Grassi,"11,2 g","17,3 %"
Grassi saturi,"4,3 g","19,7 %"
Grassi monoinsaturi,"4,9 g","16,9 %"
Grassi polinsaturi,"1,7 g","11,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"39,4 g","54,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"97,2 mg","324,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"84,3 g","4,2 %"
