Minerali,per porzione,% RDA
Calcio,"3,4 mg","0,3 %"
Rame,"< 0,1 mg","1,6 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"5,3 mg","1,8 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"14,9 mg","2,1 %"
Potassio,"73,4 mg","3,7 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"0,1 mg","1,9 %"
