Valori nutrizionali,per porzione,% RDA
Valore calorico,173 kcal 726 kJ,"8,7 %"
Grassi,"14,6 g","22,4 %"
Grassi saturi,"1,9 g","8,7 %"
Grassi monoinsaturi,"7,6 g","26,1 %"
Grassi polinsaturi,"4,4 g","29,3 %"
Carboidrati,"6,0 g","2,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"7,8 g","10,6 %"
Fibre alimentari,"2,7 g","0,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"0,7 g","< 0,1 %"
