Minerali,per porzione,% RDA
Calcio,"25,8 mg","2,6 %"
Rame,"0,4 mg","38,2 %"
Ferro,"0,5 mg","3,3 %"
Magnesio,"56,4 mg","18,8 %"
Manganese,"0,6 mg","30,1 %"
Fosforo,"151,8 mg","21,7 %"
Potassio,"195,6 mg","9,8 %"
Selenio,"< 0,1 mg","7,5 %"
Zinco,"2,0 mg","28,4 %"
