Valori nutrizionali,per porzione,% RDA
Valore calorico,155 kcal 648 kJ,"7,7 %"
Grassi,"3,4 g","5,3 %"
Grassi saturi,"1,6 g","7,5 %"
Grassi monoinsaturi,"1,0 g","3,5 %"
Grassi polinsaturi,"0,6 g","4,1 %"
Carboidrati,"31,9 g","11,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,5 g","6,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"5,8 mg","19,5 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"105,2 g","5,3 %"
