Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (15g)
Grassi,"31,6 g","4,74 g"
- Acidi Grassi saturi,"10,9 g","1,64 g"
Carboidrati,"57,3 g","8,59 g"
- Zuccheri,"56,7 g","8,51 g"
Fibra alimentare,"3,4 g","0,51 g"
Proteine,6 g,"0,9 g"
Sale,"0,094 g","0,014 g"
Sodio,"0,037 g","0,006 g"
Nutrition score - France,22,22
Nutri-Score,E,E
