Minerali,per porzione,% RDA
Calcio,"1,0 mg","0,1 %"
Rame,"< 0,1 mg","0,3 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"3,7 mg","1,2 %"
Manganese,"< 0,1 mg","0,1 %"
Fosforo,"42,6 mg","6,1 %"
Potassio,"31,4 mg","1,6 %"
Selenio,"< 0,1 mg","7,2 %"
Zinco,"0,2 mg","2,2 %"
