Valori nutrizionali,per porzione,% RDA
Valore calorico,196 kcal 821 kJ,"9,8 %"
Grassi,"11,4 g","17,5 %"
Grassi saturi,"3,4 g","15,5 %"
Grassi monoinsaturi,"3,7 g","12,9 %"
Grassi polinsaturi,"2,6 g","17,6 %"
Carboidrati,"9,4 g","3,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"18,2 g","24,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"59,6 g","3,0 %"
