Minerali,per porzione,% RDA
Calcio,"96,0 mg","9,6 %"
Rame,"0,5 mg","54,0 %"
Ferro,"2,1 mg","14,2 %"
Magnesio,"77,0 mg","25,7 %"
Manganese,"1,3 mg","64,3 %"
Fosforo,"253,0 mg","36,1 %"
Potassio,"401,0 mg","20,1 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,6 mg","22,4 %"
