Minerali,per porzione,% RDA
Calcio,"7,2 mg","0,7 %"
Rame,"< 0,1 mg","2,0 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"7,2 mg","2,4 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"5,4 mg","0,8 %"
Potassio,"53,7 mg","2,7 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"< 0,1 mg","0,3 %"
