Valori nutrizionali,per porzione,% RDA
Valore calorico,148 kcal 618 kJ,"7,4 %"
Grassi,"3,7 g","5,7 %"
Grassi saturi,"0,7 g","3,3 %"
Grassi monoinsaturi,"1,1 g","3,9 %"
Grassi polinsaturi,"1,3 g","8,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"26,6 g","36,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"65,7 mg","219,1 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"91,7 g","4,6 %"
