Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,30 g
- Acidi Grassi saturi,"7,5 g"
Carboidrati,55 g
- Zuccheri,55 g
Proteine,"9,2 g"
Sale,"0,2 g"
Sodio,"0,079 g"
Nutrition score - France,23
Nutri-Score,E
