0,1,2
Calorie,kcal,332.0
Calorie,kj,1387.0
Grassi,g,27.98
Carboidrati,g,0.35
Proteine,g,18.21
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,51.12
Ceneri,g,2.34
Minerali,,
Calcio,mg,11.0
Sodio,mg,652.0
Fosforo,mg,141.0
Potassio,mg,258.0
Ferro,mg,1.57
Magnesio,mg,14.0
Zinco,mg,4.38
Rame,mg,0.069
Manganese,mg,0.0
Selenio,mcg,0.0
Vitamine,,
Retinolo (Vit. A),mcg,11.0
Betaina,mg,10.4
"Vitamina A, IU",IU,81.0
"Vitamina A, RAE",mcg_RAE,13.0
Tiamina (Vit. B1),mg,0.048
Riboflavina (Vit. B2),mg,0.15
Niacina (Vit. B3),mg,3.6
Acido Pantotenico (Vit. B5),mg,0.515
Piridossina (Vit. B6),mg,0.313
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,3.0
"Folato, DFE",mcg_DFE,3.0
"Folati, totali",mcg,3.0
Cobalamina (Vit. B12),mcg,2.01
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.5
Vitamina D3,mcg,0.5
Colecalcifenolo (Vit. D),IU,18.0
Alpha-tocoferolo (Vit. E),mg,0.24
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,1.1
Colina totale (Vit. J),mg,51.4
"Carotene, beta",mcg,15.0
"Carotene, alfa",mcg,11.0
"Criptoxantina, beta",mcg,11.0
Licopene,mcg,11.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.08
Tocoferolo delta,mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,12.639000000000001
"Acidi grassi, polinsaturi",g,0.6629999999999999
"Acidi grassi, saturi",g,10.905
"Acidi grassi, trans",g,1.44
Colesterolo,mg,82.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
15:0,g,0.13
16:0,g,6.325
18:0,g,3.26
20:0,g,0.0
22:0,g,0.0
Grassi monoinsaturi,,
14:1,g,0.255
15:1,g,0.03
16:1 indifferenziato,g,0.0
18:1 indifferenziato,g,11.202
20:1,g,0.10099999999999999
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.568
18:3 indifferenziato,g,0.0
"18:3 n-3 c,c,c",g,0.05
"18:3 n-6 c,c,c",g,0.05
18:4,g,0.0
"20:2 n-6 c,c",g,0.0
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.045
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,1.768
Acido glutammico,g,2.986
Alanina,g,1.2570000000000001
Arginina,g,1.209
Cistina,g,0.20800000000000002
Fenilalanina,g,0.752
Glicina,g,1.28
Idrossiprolina,g,0.28300000000000003
Isoleucina,g,0.8640000000000001
Istidina,g,0.653
Leucina,g,1.492
Lisina,g,1.607
Metionina,g,0.408
Prolina,g,0.9209999999999999
Serina,g,0.77
Tirosina,g,0.579
Treonina,g,0.805
Triptofano,g,0.11800000000000001
Valina,g,0.9890000000000001
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
