Minerali,per porzione,% RDA
Calcio,"399,2 mg","39,9 %"
Rame,"0,5 mg","46,3 %"
Ferro,"4,1 mg","27,5 %"
Magnesio,"22,7 mg","7,6 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"376,5 mg","53,8 %"
Potassio,"140,6 mg","7,0 %"
Selenio,"< 0,1 mg","54,4 %"
Zinco,"3,1 mg","44,7 %"
