0,1,2
Calorie,kcal,268.0
Calorie,kj,1121.0
Grassi,g,18.39
Carboidrati,g,0.0
Proteine,g,23.84
Fibre,g,0.0
Acqua,g,56.7
Ceneri,g,1.21
Minerali,,
Calcio,mg,23.0
Sodio,mg,82.0
Fosforo,mg,201.0
Potassio,mg,335.0
Ferro,mg,1.83
Magnesio,mg,25.0
Zinco,mg,5.58
Rame,mg,0.126
Manganese,mg,0.024
Selenio,mcg,26.5
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.1
Riboflavina (Vit. B2),mg,0.26
Niacina (Vit. B3),mg,6.49
Acido Pantotenico (Vit. B5),mg,0.68
Piridossina (Vit. B6),mg,0.14
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,18.0
"Folato, DFE",mcg_DFE,18.0
"Folati, totali",mcg,18.0
Cobalamina (Vit. B12),mcg,2.78
Acido ascorbico (Vit. C),mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,7.75
"Acidi grassi, polinsaturi",g,1.34
"Acidi grassi, saturi",g,7.53
Colesterolo,mg,95.0
Grassi saturi,,
10:0,g,0.05
12:0,g,0.07
14:0,g,0.69
16:0,g,3.86
18:0,g,2.44
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.54
18:1 indifferenziato,g,7.05
20:1,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,1.02
18:3 indifferenziato,g,0.25
20:4 indifferenziato,g,0.08
Aminoacidi,,
Acido aspartico,g,2.0980000000000003
Acido glutammico,g,3.4589999999999996
Alanina,g,1.4340000000000002
Arginina,g,1.416
Cistina,g,0.285
Fenilalanina,g,0.97
Glicina,g,1.1640000000000001
Isoleucina,g,1.15
Istidina,g,0.755
Leucina,g,1.854
Lisina,g,2.105
Metionina,g,0.612
Prolina,g,1.0
Serina,g,0.8859999999999999
Tirosina,g,0.8009999999999999
Treonina,g,1.02
Triptofano,g,0.27899999999999997
Valina,g,1.286
Altro,,
