,0,1
1,Lipidi totali(%): 25.3,
2,Saturi totali (%):,9.28
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.42
6,C16:0,5.67
7,C18:0,3.08
8,C20:0,0.04
9,C22:0,0
10,Monoinsaturi totali (%):,11.76
11,C14:1,0
12,C16:1,0.7
13,C18:1,10.77
14,C20:1,0.21
15,C22:1,0
16,Polinsaturi totali (%):,2.6
17,C18:2,2.19
18,C18:3,0.16
19,C20:4,0.11
20,C20:5,0
21,C22:6,0
22,Rapporto Polinsaturi/Saturi:,0.3
