Valori nutrizionali,per porzione,% RDA
Valore calorico,374 kcal 1.565 kJ,"18,7 %"
Grassi,"24,0 g","36,9 %"
Grassi saturi,"9,4 g","42,9 %"
Grassi monoinsaturi,"10,0 g","34,4 %"
Grassi polinsaturi,"0,9 g","6,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"37,0 g","50,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"135,8 mg","452,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"78,5 g","3,9 %"
