Minerali,per porzione,% RDA
Calcio,"12,8 mg","1,3 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"0,6 mg","4,1 %"
Magnesio,"20,4 mg","6,8 %"
Manganese,"0,4 mg","18,7 %"
Fosforo,"58,2 mg","8,3 %"
Potassio,"70,6 mg","3,5 %"
Selenio,"< 0,1 mg","11,3 %"
Zinco,"0,4 mg","6,1 %"
