Minerali,per porzione,% RDA
Calcio,"14,5 mg","1,5 %"
Rame,"0,3 mg","26,9 %"
Ferro,"3,6 mg","24,1 %"
Magnesio,"145,2 mg","48,4 %"
Manganese,"1,5 mg","76,4 %"
Fosforo,"348,5 mg","49,8 %"
Potassio,"376,3 mg","18,8 %"
Selenio,"< 0,1 mg","49,2 %"
Zinco,"1,7 mg","24,9 %"
