Informazioni nutrizionali,Come vendutoper porzione (1 L)
Grassi,?
Carboidrati,?
Proteine,?
Sale,"0,006 g"
Sodio,"0,002 g"
Bicarbonato,83 mg
Potassio,"0,8 mg"
Cloruro,"2,8 mg"
Calcio,"23,2 mg"
Magnesio,"3,5 mg"
Fluoro,"0,11 mg"
Nitrati,"3,9 mg"
Anidide carbonica libera,2 mg
Residuo fisso,98 mg
Solfato,8 mg
