Valori nutrizionali,per porzione,% RDA
Valore calorico,233 kcal 976 kJ,"11,7 %"
Grassi,"3,2 g","4,9 %"
Grassi saturi,"0,5 g","2,2 %"
Grassi monoinsaturi,"0,6 g","2,0 %"
Grassi polinsaturi,"1,2 g","8,2 %"
Carboidrati,"5,1 g","1,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"43,0 g","59,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"146,7 mg","489,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"108,8 g","5,4 %"
