Valori nutrizionali,per porzione,% RDA
Valore calorico,415 kcal 1.737 kJ,"20,7 %"
Grassi,"11,8 g","18,1 %"
Grassi saturi,"6,0 g","27,2 %"
Grassi monoinsaturi,"2,9 g","10,0 %"
Grassi polinsaturi,"0,6 g","3,8 %"
Carboidrati,"70,8 g","26,4 %"
Zuccheri,"54,3 g","108,7 %"
Proteine,"9,2 g","12,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"37,2 mg","124,1 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"172,1 g","8,6 %"
