Minerali,per porzione,% RDA
Calcio,"3,3 mg","0,3 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"1,7 mg","0,6 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"5,3 mg","0,8 %"
Potassio,"24,9 mg","1,2 %"
Selenio,"< 0,1 mg","0,3 %"
Zinco,"< 0,1 mg","0,5 %"
