Minerali,per porzione,% RDA
Calcio,"72,0 mg","7,2 %"
Rame,"0,5 mg","45,1 %"
Ferro,"4,8 mg","32,2 %"
Magnesio,"48,0 mg","16,0 %"
Manganese,"0,7 mg","33,1 %"
Fosforo,"184,8 mg","26,4 %"
Potassio,"444,0 mg","22,2 %"
Selenio,"< 0,1 mg","52,0 %"
Zinco,"2,7 mg","38,4 %"
