,0,1
1,Lipidi totali(%): 8.1,
2,Saturi totali (%):,3.35
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.31
6,C16:0,2.71
7,C18:0,0.31
8,C20:0,tr
9,C22:0,0
10,Monoinsaturi totali (%):,1.51
11,C14:1,0
12,C16:1,0.22
13,C18:1,0.95
14,C20:1,0.09
15,C22:1,0.09
16,Polinsaturi totali (%):,3.2
17,C18:2,0.15
18,C18:3,0.09
19,C20:4,tr
20,C20:5,0.8
21,C22:6,2.15
22,Rapporto Polinsaturi/Saturi:,1
