0,1,2
Calorie,kcal,329.0
Calorie,kj,1377.0
Grassi,g,0.53
Carboidrati,g,62.9
Proteine,g,19.87
Fibre,g,12.7
Acqua,g,13.44
Ceneri,g,3.26
Minerali,,
Calcio,mg,66.0
Sodio,mg,5.0
Fosforo,mg,381.0
Potassio,mg,1254.0
Ferro,mg,4.98
Magnesio,mg,127.0
Zinco,mg,5.04
Rame,mg,1.094
Manganese,mg,1.73
Selenio,mcg,3.1
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,17.0
"Vitamina A, RAE",mcg_RAE,1.0
Tiamina (Vit. B1),mg,0.455
Riboflavina (Vit. B2),mg,0.22
Niacina (Vit. B3),mg,2.63
Acido Pantotenico (Vit. B5),mg,1.4709999999999999
Piridossina (Vit. B6),mg,0.35100000000000003
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,622.0
"Folato, DFE",mcg_DFE,622.0
"Folati, totali",mcg,622.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, saturi",g,0.191
Colesterolo,mg,0.0
Fitosteroli,mg,76.0
Grassi saturi,,
Grassi monoinsaturi,,
18:1 indifferenziato,g,0.05
Grassi polinsaturi,,
18:2 indifferenziato,g,0.113
Aminoacidi,,
Acido aspartico,g,2.355
Acido glutammico,g,3.0989999999999998
Alanina,g,1.16
Arginina,g,1.284
Cistina,g,0.184
Fenilalanina,g,1.052
Glicina,g,0.7559999999999999
Isoleucina,g,0.7909999999999999
Istidina,g,0.524
Leucina,g,1.6680000000000001
Lisina,g,1.4969999999999999
Metionina,g,0.21
Prolina,g,0.8740000000000001
Serina,g,0.976
Tirosina,g,0.591
Treonina,g,0.674
Triptofano,g,0.191
Valina,g,1.023
Altro,,
