Minerali,per porzione,% RDA
Calcio,"3,2 mg","0,3 %"
Rame,"< 0,1 mg","1,2 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"4,0 mg","1,3 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"31,7 mg","4,5 %"
Potassio,"38,6 mg","1,9 %"
Selenio,"< 0,1 mg","15,5 %"
Zinco,"0,4 mg","5,5 %"
