Minerali,per porzione,% RDA
Calcio,"3,0 mg","0,3 %"
Rame,"< 0,1 mg","1,8 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"3,2 mg","1,1 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"28,1 mg","4,0 %"
Potassio,"56,4 mg","2,8 %"
Selenio,"< 0,1 mg","11,8 %"
Zinco,"0,6 mg","8,1 %"
