,0,1,2
1,Parte edibile (%):,77,
2,Acqua (g):,96.5,
3,Proteine (g):,0.7,
4,Lipidi(g):,0.5,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,1.8,
7,Amido (g):,0,
8,Zuccheri solubili (g):,1.8,
9,Fibra totale (g):,0.8,
10,Fibra solubile (g):,0.21,
11,Fibra insolubile (g):,0.54,
12,Alcol (g):,0,
13,Energia (kcal):,14,
14,Energia (kJ):,59,
15,Sodio (mg):,13,
16,Potassio (mg):,140,
17,Ferro (mg):,0.3,
18,Calcio (mg):,16,
19,Fosforo (mg):,17,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.03,
26,Niacina (mg):,0.6,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,11,
29,Vitamina E (mg):,,
