Minerali,per porzione,% RDA
Calcio,"10,4 mg","1,0 %"
Rame,"< 0,1 mg","8,6 %"
Ferro,"1,9 mg","12,4 %"
Magnesio,"19,2 mg","6,4 %"
Manganese,"0,2 mg","10,9 %"
Fosforo,"34,2 mg","4,9 %"
Potassio,"409,9 mg","20,5 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"0,2 mg","3,4 %"
