Valori nutrizionali,per porzione,% RDA
Valore calorico,342 kcal 1.433 kJ,"17,1 %"
Grassi,"8,9 g","13,7 %"
Grassi saturi,"4,5 g","20,4 %"
Grassi monoinsaturi,"2,2 g","7,6 %"
Grassi polinsaturi,"0,4 g","2,8 %"
Carboidrati,"60,7 g","22,7 %"
Zuccheri,"42,8 g","85,7 %"
Proteine,"6,5 g","8,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"29,1 mg","97,1 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"104,2 g","5,2 %"
