Minerali,per porzione,% RDA
Calcio,"174,9 mg","17,5 %"
Rame,"0,1 mg","14,0 %"
Ferro,"1,6 mg","10,8 %"
Magnesio,"46,9 mg","15,6 %"
Manganese,"1,2 mg","59,1 %"
Fosforo,"186,1 mg","26,6 %"
Potassio,"138,6 mg","6,9 %"
Selenio,"< 0,1 mg","88,7 %"
Zinco,"1,1 mg","15,1 %"
