0,1,2
Calorie,kcal,88.0
Calorie,kj,367.0
Grassi,g,4.19
Carboidrati,g,8.05
Proteine,g,4.55
Fibre,g,0.0
Zuccheri,g,8.41
Acqua,g,82.54
Ceneri,g,0.67
Minerali,,
Calcio,mg,130.0
Sodio,mg,54.0
Fosforo,mg,109.0
Potassio,mg,165.0
Ferro,mg,0.2
Magnesio,mg,19.0
Zinco,mg,0.46
Rame,mg,0.013000000000000001
Fluoro,mcg,0.2
Manganese,mg,0.005
Selenio,mcg,4.2
Vitamine,,
Retinolo (Vit. A),mcg,58.0
Betaina,mg,0.6
"Vitamina A, IU",IU,206.0
"Vitamina A, RAE",mcg_RAE,59.0
Tiamina (Vit. B1),mg,0.034
Riboflavina (Vit. B2),mg,0.19
Niacina (Vit. B3),mg,0.105
Acido Pantotenico (Vit. B5),mg,0.41700000000000004
Piridossina (Vit. B6),mg,0.05
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,1.0
"Folato, DFE",mcg_DFE,1.0
"Folati, totali",mcg,1.0
Cobalamina (Vit. B12),mcg,0.45
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,1.5
Vitamina D (D2+D3),mcg,1.2
Vitamina D3,mcg,1.2
Colecalcifenolo (Vit. D),IU,49.0
Alpha-tocoferolo (Vit. E),mg,0.21
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.3
Colina totale (Vit. J),mg,52.2
"Carotene, beta",mcg,7.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.08
Tocoferolo delta,mg,0.0
Zuccheri,,
Destrosio,g,0.03
Fruttosio,g,0.02
Galattosio,g,0.02
Lattosio,g,4.03
Maltosio,g,0.02
Saccarosio,g,0.02
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.3019999999999998
"Acidi grassi, polinsaturi",g,0.198
"Acidi grassi, saturi",g,2.591
Colesterolo,mg,59.0
Grassi saturi,,
4:0,g,0.129
6:0,g,0.076
8:0,g,0.044000000000000004
10:0,g,0.1
12:0,g,0.11199999999999999
14:0,g,0.401
16:0,g,1.131
18:0,g,0.511
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.10099999999999999
18:1 indifferenziato,g,1.1420000000000001
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.132
18:3 indifferenziato,g,0.059000000000000004
18:4,g,0.0
20:4 indifferenziato,g,0.003
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.4
Acido glutammico,g,0.775
Alanina,g,0.19899999999999998
Arginina,g,0.191
Cistina,g,0.057
Fenilalanina,g,0.225
Glicina,g,0.128
Isoleucina,g,0.237
Istidina,g,0.10800000000000001
Leucina,g,0.38299999999999995
Lisina,g,0.257
Metionina,g,0.12
Prolina,g,0.349
Serina,g,0.24100000000000002
Tirosina,g,0.19899999999999998
Treonina,g,0.201
Triptofano,g,0.085
Valina,g,0.289
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
