Minerali,per porzione,% RDA
Calcio,"10,9 mg","1,1 %"
Rame,"0,2 mg","16,7 %"
Ferro,"2,9 mg","19,2 %"
Magnesio,"76,4 mg","25,5 %"
Manganese,"< 0,1 mg","2,7 %"
Fosforo,"728,0 mg","104,0 %"
Potassio,"880,9 mg","44,0 %"
Selenio,"< 0,1 mg","202,6 %"
Zinco,"2,3 mg","32,8 %"
