Minerali,per porzione,% RDA
Calcio,"27,0 mg","2,7 %"
Rame,"< 0,1 mg","7,3 %"
Ferro,"1,5 mg","9,8 %"
Magnesio,"86,0 mg","28,7 %"
Manganese,"0,9 mg","46,9 %"
Fosforo,"229,0 mg","32,7 %"
Potassio,"553,0 mg","27,7 %"
Selenio,"< 0,1 mg","2,3 %"
Zinco,"6,3 mg","90,4 %"
