Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (75g),Birra,Bevande alcoliche,Bevande
Grassi,?,?,?,?,"0,527 g"
Carboidrati,?,?,?,?,"9,03 g"
Proteine,?,?,?,?,"0,745 g"
Alcol,"6,6 % vol","6,6 % vol","+8%6,1 % vol","-32%9,66 % vol","-22%8,48 % vol"
Standard drinks,"3,9 g","2,92 g",?,?,?
