,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,92.3,
3,Proteine (g):,3.1,
4,Lipidi(g):,0.8,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,5.1,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,5.1,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,39,
14,Energia (kJ):,162,
15,Sodio (mg):,9,
16,Potassio (mg):,300,
17,Ferro (mg):,5.5,
18,Calcio (mg):,250,
19,Fosforo (mg):,37,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.31,
26,Niacina (mg):,1.1,
27,Vitamina A retinolo eq. (µg):,658,
28,Vitamina C (mg):,26,
29,Vitamina E (mg):,,
