,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,59%,-
2,Acqua,"80,50g",-
3,Carboidrati disponibili,"15,90g",-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,"15,90g",-
6,Proteine,"0,50g",-
7,Grassi (Lipidi),"0,20g",-
8,Saturi totali,,-
9,Monoinsaturi totali,,-
10,Polinsaturi totali,,-
11,Colesterolo,0,-
12,Fibra totale,"2,20g",-
13,Fibra solubile,"0,26g",-
14,Fibra insolubile,"1,98g",-
15,Alcol (g),0,-
16,Sodio,7mg,0.47% RDA
17,Potassio,290mg,6.17% RDA
18,Ferro,"0,30mg",3.75% RDA
19,Calcio,Tracce,0% RDA
20,Fosforo,10mg,1.43% RDA
21,Magnesio,ND,-
22,Zinco,ND,-
23,Rame,ND,-
24,Selenio,ND,-
25,Tiamina (Vit. B1),"0,09mg",7.50% RDA
26,Riboflavina (Vit. B2),"0,09mg",6.92% RDA
27,Niacina (Vit. B3 o PP),"0,20mg",1.25% RDA
28,Vitamina A retinolo eq.,15µg,1.67% RDA
29,Vitamina C,8mg,8.89% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
