Minerali,per porzione,% RDA
Calcio,"20,7 mg","2,1 %"
Rame,"0,3 mg","32,6 %"
Ferro,"7,3 mg","48,5 %"
Magnesio,"62,2 mg","20,7 %"
Manganese,"< 0,1 mg","1,9 %"
Fosforo,"494,7 mg","70,7 %"
Potassio,"865,1 mg","43,3 %"
Selenio,"< 0,1 mg","188,2 %"
Zinco,"12,0 mg","171,7 %"
