,0,1,2,3,4,5
1,Categoria merceologica: 24001 - erbe aromatiche e altri spezie,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,09,836,,
6,"Energia, ricalcolata, kJ",175,86,,,
7,"Energia, Ric con fibra, kJ",220,86,,,
8,"Energia, ricalcolata, kcal",41,86,,,
9,"Energia, Ric con fibra, kcal",53,86,,,
10,"Proteine totali, g",38,09,836,,
11,"Proteine animali, g",00,09,836,,
12,"Proteine vegetali, g",38,09,836,,
13,"Lipidi totali, g",07,09,836,,
14,"Lipidi animali, g",00,09,836,,
15,"Lipidi vegetali, g",07,09,836,,
16,"Colesterolo, mg",0,09,836,,
17,"Carboidrati disponibili (MSE), g",53,09,836,,calcolati per differenza
18,"Amido (MSE), g",tr,09,804,,ALIMENTO SIMILE Basilico acqua=88g
19,"Carboidrati solubili (MSE), g",53,09,836,,GD=GS quando amido=tr
20,"Fibra alimentare totale, g",56,02,338,,ALIMENTO SIMILE Prezzemolo acqua=87.2g
21,"Alcol, g",00,09,836,,
22,"Acqua, g",864,09,836,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",95,09,836,,
25,"Calcio, mg",210,09,836,,
26,"Sodio, mg",15,09,836,,
27,"Potassio, mg",260,09,836,,
28,"Fosforo, mg",75,09,836,,
29,"Zinco, mg",090,03,6049,,ALIMENTO SIMILE Prezzemolo acqua=87g
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",012,09,836,,
32,"Vitamina B2, Riboflavina, mg",033,09,836,,
33,"Vitamina C, mg",31,09,836,,
34,"Niacina, mg",110,09,836,,
35,"Vitamina B6, mg",009,09,844,,ALIMENTO SIMILE Prezzemolo acqua=83.1g
36,"Folati totali, µg",110,09,836,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",123,09,836,,CALC
40,"Retinolo, µg",0,09,836,,
41,"ß-carotene eq., µg",740,09,836,,
42,"Vitamina E (ATE), mg",500,09,836,,
43,"Vitamina D, µg",000,09,836,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",012,12,11297,,RIPR riferito a Prezzemolo lip=0.79g saturi=0.13g 18:1=0.29g monoinsaturi=0.30g 18:2=0.12g 18:3=0.01g altri PUFA=0 PUFA=0.12g
46,"Acidi grassi monoinsaturi totali, g",027,12,11297,,
47,"Acido oleico, g",026,12,11297,,
48,"Acidi grassi polinsaturi totali, g",011,12,11297,,
49,"Acido linoleico, g",011,12,11297,,
50,"Acido linolenico, g",001,12,11297,,
51,"Altri acidi grassi polinsaturi, g",000,86,,,
