Minerali,per porzione,% RDA
Calcio,"0,8 mg","< 0,1 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"0,8 mg","0,3 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"3,3 mg","0,5 %"
Potassio,"11,2 mg","0,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","< 0,1 %"
