Minerali,per porzione,% RDA
Calcio,"47,9 mg","4,8 %"
Rame,"0,3 mg","25,2 %"
Ferro,"3,3 mg","21,8 %"
Magnesio,"20,2 mg","6,7 %"
Manganese,"0,8 mg","37,8 %"
Fosforo,"83,2 mg","11,9 %"
Potassio,"378,0 mg","18,9 %"
Selenio,"< 0,1 mg","63,0 %"
Zinco,"1,9 mg","26,6 %"
