,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"71,80g",-
3,Carboidrati disponibili,"0,90g",-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,"19,50g",-
7,Grassi (Lipidi),5g,-
8,Saturi totali,"1,87g",-
9,Monoinsaturi totali,"2,18g",-
10,Polinsaturi totali,"0,49g",-
11,Colesterolo,0,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,2mg,0.13% RDA
17,Potassio,341mg,7.26% RDA
18,Ferro,"0,72mg",9% RDA
19,Calcio,5mg,0.50% RDA
20,Fosforo,153mg,21.86% RDA
21,Magnesio,14mg,3.33% RDA
22,Zinco,"1,57mg",14.27% RDA
23,Rame,"0,10mg",10% RDA
24,Selenio,0,0% RDA
25,Tiamina (Vit. B1),"0,74mg",61.67% RDA
26,Riboflavina (Vit. B2),"0,15mg",11.54% RDA
27,Niacina (Vit. B3 o PP),"5,07mg",31.69% RDA
28,Vitamina A retinolo eq.,0,0% RDA
29,Vitamina C,0,0% RDA
30,Vitamina E,0,0% RDA
31,Vitamina B6,"0,47mg",36.15% RDA
32,Vitamina B12,"0,14µg",5.83% RDA
33,Manganese,"0,01mg",0.43% RDA
