,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,"31,90%",
2,Acido aspartico,2820g,8.56
3,Acido glutamico,6740g,20.46
4,Alanina,1469g,4.46
5,Aminoacido limitante,Lisina,ND
6,Arginina,6229g,18.91
7,Cistina,942g,2.86
8,Fenilalanina,1044g,3.17
9,Glicina,1502g,4.56
10,Indice chimico,39g,ND
11,Isoleucina,991g,3.01
12,Istidina,642g,1.95
13,Leucina,2121g,6.44
14,Lisina,754g,2.29
15,Metionina,731g,2.22
16,Prolina,1716g,5.21
17,Serina,1726g,5.24
18,Tirosina,1242g,3.77
19,Treonina,804g,2.44
20,Triptofano,300g,0.91
21,Valina,1594g,4.84
