Valori nutrizionali,per porzione,% RDA
Valore calorico,41 kcal 173 kJ,"2,1 %"
Grassi,"3,2 g","4,9 %"
Grassi saturi,"1,1 g","5,2 %"
Grassi monoinsaturi,"1,4 g","4,7 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"0,3 g","0,1 %"
Zuccheri,"0,1 g","0,2 %"
Proteine,"2,7 g","3,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"10,9 mg","36,5 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"5,6 g","0,3 %"
