Valori nutrizionali,per porzione,% RDA
Valore calorico,1.125 kcal 4.710 kJ,"56,2 %"
Grassi,"88,0 g","135,5 %"
Grassi saturi,"35,5 g","161,2 %"
Grassi monoinsaturi,"38,6 g","133,3 %"
Grassi polinsaturi,"3,2 g","21,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"77,8 g","106,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"322,1 mg","1.073,5 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"277,7 g","13,9 %"
