Minerali,per porzione,% RDA
Calcio,"45,4 mg","4,5 %"
Rame,"0,3 mg","33,1 %"
Ferro,"9,3 mg","61,7 %"
Magnesio,"77,1 mg","25,7 %"
Manganese,"< 0,1 mg","2,7 %"
Fosforo,"734,8 mg","105,0 %"
Potassio,"1.229,3 mg","61,5 %"
Selenio,"< 0,1 mg","244,9 %"
Zinco,"22,6 mg","322,7 %"
