Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,11 g
- Acidi Grassi saturi,"1,1 g"
Carboidrati,"7,3 g"
- Zuccheri,"6,8 g"
Fibra alimentare,"6,4 g"
Proteine,"5,7 g"
Sale,"3,7 g"
Sodio,"1,457 g"
Nutrition score - France,8
Nutri-Score,C
