Valori nutrizionali,per porzione,% RDA
Valore calorico,37 kcal 156 kJ,"1,9 %"
Grassi,"2,2 g","3,3 %"
Grassi saturi,"0,2 g","0,8 %"
Grassi monoinsaturi,"0,9 g","3,3 %"
Grassi polinsaturi,"0,8 g","5,4 %"
Carboidrati,"4,7 g","1,7 %"
Zuccheri,"4,6 g","9,1 %"
Proteine,"< 0,1 g","0,1 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"8,7 g","0,4 %"
