Minerali,per porzione,% RDA
Calcio,"3,4 mg","0,3 %"
Rame,"< 0,1 mg","4,9 %"
Ferro,"3,8 mg","25,4 %"
Magnesio,"17,4 mg","5,8 %"
Manganese,"0,2 mg","10,5 %"
Fosforo,"42,6 mg","6,1 %"
Potassio,"41,8 mg","2,1 %"
Selenio,"< 0,1 mg","49,2 %"
Zinco,"0,3 mg","4,0 %"
