Valori nutrizionali,per porzione,% RDA
Valore calorico,598 kcal 2.504 kJ,"29,9 %"
Grassi,"34,6 g","53,2 %"
Grassi saturi,"12,6 g","57,4 %"
Grassi monoinsaturi,"11,9 g","40,9 %"
Grassi polinsaturi,"8,3 g","55,3 %"
Carboidrati,"57,3 g","21,4 %"
Zuccheri,"7,2 g","14,5 %"
Proteine,"14,6 g","19,9 %"
Fibre alimentari,"3,0 g","1,0 %"
Colesterolo,"51,3 mg","171,1 %"
Sodio,"1,2 g","0,2 %"
Acqua,"191,6 g","9,6 %"
