Minerali,per porzione,% RDA
Calcio,"10,4 mg","1,0 %"
Rame,"< 0,1 mg","1,7 %"
Ferro,"0,2 mg","1,1 %"
Magnesio,"4,8 mg","1,6 %"
Manganese,"< 0,1 mg","1,9 %"
Fosforo,"26,4 mg","3,8 %"
Potassio,"69,2 mg","3,5 %"
Selenio,"< 0,1 mg","0,5 %"
Zinco,"< 0,1 mg","1,1 %"
