Valori nutrizionali,per porzione,% RDA
Valore calorico,24 kcal 99 kJ,"1,2 %"
Grassi,"0,1 g","0,2 %"
Grassi saturi,"< 0,1 g","0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"4,5 g","1,7 %"
Zuccheri,"3,5 g","7,0 %"
Proteine,"2,5 g","3,4 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"115,8 g","5,8 %"
