Minerali,per porzione,% RDA
Calcio,"324,4 mg","32,4 %"
Rame,"0,3 mg","25,9 %"
Ferro,"1,3 mg","8,8 %"
Magnesio,"50,5 mg","16,8 %"
Manganese,"0,2 mg","12,0 %"
Fosforo,"133,7 mg","19,1 %"
Potassio,"239,6 mg","12,0 %"
Selenio,"< 0,1 mg","33,7 %"
Zinco,"2,5 mg","35,9 %"
