Minerali,per porzione,% RDA
Calcio,"135,1 mg","13,5 %"
Rame,"< 0,1 mg","8,5 %"
Ferro,"4,9 mg","32,9 %"
Magnesio,"212,3 mg","70,8 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"648,5 mg","92,6 %"
Potassio,"1.381,9 mg","69,1 %"
Selenio,"0,1 mg","469,6 %"
Zinco,"1,2 mg","17,6 %"
