0,1,2
Calorie,kcal,92.0
Calorie,kj,385.0
Grassi,g,1.02
Carboidrati,g,0.0
Proteine,g,19.38
Fibre,g,0.0
Acqua,g,79.22
Ceneri,g,1.17
Minerali,,
Calcio,mg,27.0
Sodio,mg,53.0
Fosforo,mg,162.0
Potassio,mg,483.0
Ferro,mg,0.89
Magnesio,mg,31.0
Zinco,mg,0.48
Rame,mg,0.02
Manganese,mg,0.013999999999999999
Selenio,mcg,36.5
Vitamine,,
Retinolo (Vit. A),mcg,43.0
"Vitamina A, IU",IU,143.0
"Vitamina A, RAE",mcg_RAE,43.0
Tiamina (Vit. B1),mg,0.07
Riboflavina (Vit. B2),mg,0.005
Niacina (Vit. B3),mg,0.313
Acido Pantotenico (Vit. B5),mg,0.75
Piridossina (Vit. B6),mg,0.3
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,9.0
"Folato, DFE",mcg_DFE,9.0
"Folati, totali",mcg,9.0
Cobalamina (Vit. B12),mcg,0.6
Acido ascorbico (Vit. C),mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.20199999999999999
"Acidi grassi, polinsaturi",g,0.321
"Acidi grassi, saturi",g,0.233
Colesterolo,mg,37.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.012
16:0,g,0.16899999999999998
18:0,g,0.049
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.027000000000000003
18:1 indifferenziato,g,0.145
20:1,g,0.028999999999999998
22:1 indifferenziato,g,0.006999999999999999
Grassi polinsaturi,,
18:2 indifferenziato,g,0.012
18:3 indifferenziato,g,0.01
18:4,g,0.0
20:4 indifferenziato,g,0.033
20:5 n-3,g,0.027000000000000003
22:5 n-3,g,0.01
22:6 n-3,g,0.22
Aminoacidi,,
Acido aspartico,g,1.984
Acido glutammico,g,2.892
Alanina,g,1.172
Arginina,g,1.159
Cistina,g,0.20800000000000002
Fenilalanina,g,0.7559999999999999
Glicina,g,0.93
Isoleucina,g,0.893
Istidina,g,0.57
Leucina,g,1.575
Lisina,g,1.7790000000000001
Metionina,g,0.574
Prolina,g,0.685
Serina,g,0.7909999999999999
Tirosina,g,0.654
Treonina,g,0.8490000000000001
Triptofano,g,0.217
Valina,g,0.998
Altro,,
Alcol etilico,g,0.0
