Minerali,per porzione,% RDA
Calcio,"66,4 mg","6,6 %"
Rame,"0,2 mg","21,3 %"
Ferro,"1,3 mg","8,4 %"
Magnesio,"122,3 mg","40,8 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"383,5 mg","54,8 %"
Potassio,"733,9 mg","36,7 %"
Selenio,"< 0,1 mg","235,6 %"
Zinco,"1,5 mg","21,6 %"
