Valori nutrizionali,per porzione,% RDA
Valore calorico,22 kcal 92 kJ,"1,1 %"
Grassi,"0,3 g","0,5 %"
Carboidrati,"2,2 g","0,8 %"
Proteine,"1,7 g","2,3 %"
Fibre alimentari,"1,7 g","0,6 %"
